model,full_name,layer,energy,smoothness_index,spectral_entropy,hfer,fiedler_value
qwen2.5-7b,Qwen/Qwen2.5-7B,6,134468736.0,0.69552525866107,0.7567949295043945,0.5005804300308228,0.22829902172088623
qwen2.5-7b,Qwen/Qwen2.5-7B,7,107741184.0,0.5491041963453527,0.7245585918426514,0.47703737020492554,0.07690274715423584
qwen2.5-7b,Qwen/Qwen2.5-7B,8,115668432.0,0.5835430221979203,0.7195359468460083,0.463184118270874,0.0702776089310646
qwen2.5-7b,Qwen/Qwen2.5-7B,9,113158960.0,0.5542111659158528,0.7042515873908997,0.47519081830978394,0.05890929698944092
qwen2.5-7b,Qwen/Qwen2.5-7B,10,111025928.0,0.5397095761125066,0.7273904085159302,0.4772647023200989,0.05238407850265503
qwen2.5-7b,Qwen/Qwen2.5-7B,11,116002800.0,0.542383924038758,0.7173260450363159,0.4664590656757355,0.03917825222015381
qwen2.5-7b,Qwen/Qwen2.5-7B,12,117517152.0,0.5374910364154063,0.7057980298995972,0.4700426161289215,0.022789597511291504
qwen2.5-7b,Qwen/Qwen2.5-7B,13,119118112.0,0.540650676321507,0.7074277400970459,0.4674646854400635,0.03102850914001465
qwen2.5-7b,Qwen/Qwen2.5-7B,14,123355920.0,0.558429198975991,0.6970434188842773,0.4587429165840149,0.02264261245727539
qwen2.5-7b,Qwen/Qwen2.5-7B,15,118440144.0,0.5339136642639559,0.7113523483276367,0.4698738753795624,0.05172693729400635
qwen2.5-7b,Qwen/Qwen2.5-7B,16,123995240.0,0.5582586114516419,0.6976506114006042,0.45915845036506653,0.023364543914794922
qwen2.5-7b,Qwen/Qwen2.5-7B,17,120265416.0,0.5417865577104549,0.7255411148071289,0.46280398964881897,0.030808448791503906
qwen2.5-7b,Qwen/Qwen2.5-7B,18,110784576.0,0.49992577685924633,0.7272847890853882,0.4898320734500885,0.025094211101531982
qwen2.5-7b,Qwen/Qwen2.5-7B,19,116196352.0,0.5250502184277482,0.737594723701477,0.483638197183609,0.046333640813827515
qwen2.5-7b,Qwen/Qwen2.5-7B,20,113268144.0,0.5179014397703906,0.7789853811264038,0.46915116906166077,0.03537312150001526
qwen2.5-7b,Qwen/Qwen2.5-7B,21,116607760.0,0.5344860057224149,0.7190013527870178,0.47183945775032043,0.05354893207550049
qwen2.5-7b,Qwen/Qwen2.5-7B,22,125697504.0,0.5789310243183493,0.7017804384231567,0.4480700194835663,0.05398845672607422
qwen2.5-7b,Qwen/Qwen2.5-7B,23,127382480.0,0.5917239562727762,0.7183960676193237,0.4612920582294464,0.10705268383026123
qwen2.5-7b,Qwen/Qwen2.5-7B,24,130854528.0,0.6179194967675311,0.7220451831817627,0.47387608885765076,0.13331925868988037
qwen2.5-7b,Qwen/Qwen2.5-7B,25,110418496.0,0.5456894904841368,0.7149920463562012,0.4673861563205719,0.07713198661804199
qwen2.5-7b,Qwen/Qwen2.5-7B,26,6976439.5,0.4573096299827287,0.7997159957885742,0.37216445803642273,0.08851099014282227
qwen2.5-7b,Qwen/Qwen2.5-7B,27,143103.9375,0.24290748954760574,1.354134202003479,0.14134594798088074,0.060700953006744385
