model,full_name,layer,energy,smoothness_index,spectral_entropy,hfer,fiedler_value
qwen2.5-7b,Qwen/Qwen2.5-7B,9,141150016.0,0.6418017728586349,0.7400847673416138,0.5027921795845032,0.7302807569503784
qwen2.5-7b,Qwen/Qwen2.5-7B,10,142625824.0,0.6438809125916475,0.7171025276184082,0.5052191019058228,0.7740525007247925
qwen2.5-7b,Qwen/Qwen2.5-7B,11,151539488.0,0.6591172305326193,0.7181999087333679,0.49235111474990845,0.8496478796005249
qwen2.5-7b,Qwen/Qwen2.5-7B,12,153771440.0,0.6548653626117004,0.7113069891929626,0.4969180226325989,0.8057277202606201
qwen2.5-7b,Qwen/Qwen2.5-7B,13,150174240.0,0.6348758304687151,0.7506421804428101,0.5064346790313721,0.7867127656936646
qwen2.5-7b,Qwen/Qwen2.5-7B,14,158673984.0,0.6691850707129556,0.7057853937149048,0.48809656500816345,0.8720427751541138
qwen2.5-7b,Qwen/Qwen2.5-7B,15,154464448.0,0.6488144854974522,0.7262374758720398,0.499213308095932,0.8583379983901978
qwen2.5-7b,Qwen/Qwen2.5-7B,16,158888016.0,0.666600949707395,0.7049617767333984,0.48957327008247375,0.9040082693099976
qwen2.5-7b,Qwen/Qwen2.5-7B,17,157848896.0,0.6626257616660395,0.711689829826355,0.4896047115325928,0.885285496711731
qwen2.5-7b,Qwen/Qwen2.5-7B,18,145963328.0,0.6137668344717504,0.7509684562683105,0.5105311274528503,0.659307599067688
qwen2.5-7b,Qwen/Qwen2.5-7B,19,147611712.0,0.6215104787110309,0.7605264782905579,0.5068797469139099,0.7096259593963623
qwen2.5-7b,Qwen/Qwen2.5-7B,20,147541760.0,0.6281395533864399,0.7632294297218323,0.4964505434036255,0.7662346363067627
qwen2.5-7b,Qwen/Qwen2.5-7B,21,149165808.0,0.6365713896319344,0.7378662824630737,0.4978698790073395,0.8350487947463989
qwen2.5-7b,Qwen/Qwen2.5-7B,22,154452000.0,0.6620118329235957,0.7115980982780457,0.47673752903938293,0.8554340600967407
qwen2.5-7b,Qwen/Qwen2.5-7B,23,150281616.0,0.6493674188854272,0.7184050679206848,0.47759169340133667,0.7650414705276489
qwen2.5-7b,Qwen/Qwen2.5-7B,24,143691264.0,0.6313690600685101,0.7327475547790527,0.4805883765220642,0.7737917900085449
qwen2.5-7b,Qwen/Qwen2.5-7B,25,134576752.0,0.6234773221120397,0.725174069404602,0.47822073101997375,0.7771763801574707
qwen2.5-7b,Qwen/Qwen2.5-7B,26,7363686.0,0.4620655839831852,0.78101646900177,0.36566224694252014,0.782944917678833
qwen2.5-7b,Qwen/Qwen2.5-7B,27,243359.828125,0.3208967976392918,1.4414820671081543,0.13526593148708344,0.6510167121887207
