model,full_name,layer,energy,smoothness_index,spectral_entropy,hfer,fiedler_value
qwen2.5-7b,Qwen/Qwen2.5-7B,11,141424736.0,0.6801532633797662,0.7105419635772705,0.5115378499031067,0.8118619918823242
qwen2.5-7b,Qwen/Qwen2.5-7B,12,145573984.0,0.6846949721990501,0.7068461179733276,0.5086549520492554,0.7758793830871582
qwen2.5-7b,Qwen/Qwen2.5-7B,13,145561184.0,0.6793563957925424,0.7155402898788452,0.5110485553741455,0.7594493627548218
qwen2.5-7b,Qwen/Qwen2.5-7B,14,149783552.0,0.6972732412074337,0.7088329792022705,0.4991428554058075,0.8069765567779541
qwen2.5-7b,Qwen/Qwen2.5-7B,15,147610368.0,0.6842084146013244,0.7045924663543701,0.5081489682197571,0.8286094665527344
qwen2.5-7b,Qwen/Qwen2.5-7B,16,149390736.0,0.6915950893888846,0.6977750062942505,0.5033051371574402,0.8351060152053833
qwen2.5-7b,Qwen/Qwen2.5-7B,17,149485648.0,0.6924423358330725,0.7019826173782349,0.501284658908844,0.8610184192657471
qwen2.5-7b,Qwen/Qwen2.5-7B,18,138412288.0,0.6422570278953866,0.7028121948242188,0.5361976027488708,0.6325592994689941
qwen2.5-7b,Qwen/Qwen2.5-7B,19,141825568.0,0.6589574551915371,0.7259637713432312,0.5187892913818359,0.690212607383728
qwen2.5-7b,Qwen/Qwen2.5-7B,20,140405920.0,0.6602234086766325,0.7162283658981323,0.515670895576477,0.7444151639938354
qwen2.5-7b,Qwen/Qwen2.5-7B,21,141150912.0,0.6653806463700122,0.717464804649353,0.5109226703643799,0.7593129873275757
qwen2.5-7b,Qwen/Qwen2.5-7B,22,146632432.0,0.6944463851385502,0.6994520425796509,0.4824219048023224,0.8814573287963867
qwen2.5-7b,Qwen/Qwen2.5-7B,23,140220496.0,0.6695948803898234,0.7190964221954346,0.4932805895805359,0.7832362651824951
qwen2.5-7b,Qwen/Qwen2.5-7B,24,136497472.0,0.6631748592352497,0.7070931196212769,0.49114474654197693,0.7587255239486694
qwen2.5-7b,Qwen/Qwen2.5-7B,25,129930232.0,0.6576839539696362,0.711297333240509,0.48774945735931396,0.7960848808288574
qwen2.5-7b,Qwen/Qwen2.5-7B,26,7530768.0,0.47747105381253774,0.7942389249801636,0.3707737922668457,0.8015531301498413
qwen2.5-7b,Qwen/Qwen2.5-7B,27,385393.125,0.48019360719954385,1.4898581504821777,0.28860747814178467,0.6196904182434082
